Count of location,
Row Labels,Total
950 KATHERWOOD DR SW,2
950 SPRING ST NW,2
952 CHARLES ALLEN DR NE,2
952 WESTVIEW DR SW,2
953 ASHBY GRV SW,2
953 KATHERWOOD DR SW,2
954 WASHINGTON ST SW,2
956 ARGONNE AVE NE,2
956 JOYCE ST SW,2
956 VICTORY DR SW,2
957 N HIGHLAND AVE NE,2
958 CREW ST SW,2
96 ALABAMA ST SW,2
960 CONSTITUTION RD,2
961 SIMS ST SW,2
962 DIVISION ST NW,2
962 MCDANIEL ST SW,2
965 CUNNINGHAM PL SW,2
965 HOWELL MILL RD NW,2
967 BRADY AVE NW,2
97 ESTORIA ST SE,2
97 LAUREL FOREST CIR NE,2
970 BERNE ST SE,2
970 PARSONS ST SW,2
973 OGLETHORPE AVE SW,2
975 PIEDMONT AVE NE,2
977 SPAIN PL NW,2
978 PEEPLES ST SW,2
979 ARDEN AVE SW,2
979 ROOSEVELT DR SE,2
98 FORSYTH ST NW,2
980 CONFEDERATE CT SE,2
981 MONROE DR NE,2
982 CREW ST SW,2
983 NATHAM DR SE,2
985 MONROE DR NE,2
986 CHEROKEE AVE SE,2
986 CONNALLY ST SE,2
987 MARTIN ST SE,2
988 WOODBOURNE DR SW,2
990 JUNIPER ST NE,2
990 LAWTON ST SW,2
991 CAMILLA ST SW,2
993 MARIETTA ST NW,2
996 DESOTO ST NW,2
996 PARSONS ST SW,2
999 CHATTAHOOCHEE AVE NW,2
999 LEE ST SW,2
CAMP CREEK PKWY SW / CARMIA DR SW,2
CLEBURNE TER NE / BLUE RIDGE AVE NE,2
I-20 EB EXPY SE / BOULEVARD SE,2
I-20 WB EXPY NW / HAMILTON E HOLMES DR NW,2
I-20 WB EXPY NW / I-285 NB EXPY NW,2
I-20 WB EXPY NW / MARTIN L KING JR DR NW,2
I-285 NB EXPY NW / MARTIN L KING JR DR NW,2
I-285 SB EXPY NW / BOLTON RD NW,2
I-75 SB EXPY NW / MOUNT PARAN RD NW,2
I-75-85 NB EXPY SW / PRYOR ST SW,2
I-75-85 SB EXPY SW / ARTHUR LANGFORD EB PKWY SW,2
JACKSON ST SE / CHAMBERLAIN ST SE,2
JAMES JACKSON PKWY NW / BOLTON RD NW,2
N ECON @6011 N TERMINAL BYWY,2
PARSONS ST SW / MILTON AVE SW,2
PEACHTREE RD NE / PALISADES RD NE,2
PEACHTREE ST NE / 6TH ST NE,2
PETERS ST SW / FAIR ST SW,2
PIEDMONT AVE NE / 15TH ST NE,2
0 PHILIPS DR NW @PHILIPS - LOADING,1
1 CLEVELAND AVE SW,1
1 GEORGIA DOME DR NW @Multiple,1
1 HARTSFIELD CENTER,1
1 HARTSFIELD CENTER PKWY,1
1 HOLLYWOOD DR NW,1
1 MONROE PL,1
1 MORELAND AVE,1
1 PEACHTREE HILLS AVE NE,1
1 PHILIPS DR NW,1
1 SPRING CIR NW,1
1 WALL ST SE,1
10 10TH ST NE,1
10 26TH ST NW,1
10 JACKSON ST SE,1
10 NORTHSIDE DR NW,1
10 PARK PL NE,1
10 PARK PL SE,1
10 SMITH ST NW,1
100 26TH ST NW,1
100 ANDREW YOUNG INTERNA BLVD NE,1
100 BELL ST SE,1
100 BRANHAM ST NE,1
100 BROAD ST,1
100 CENTENNIAL OLYMPIC PARK DR. DR,1
100 FLAT SHOALS AVE SE @REYNOLDS ELEMENTARY,1
100 GREENSFERRY AVE SW,1
100 HARTSFIELD CENTRE PKWY,1
100 MARTIN AVE SE,1
100 PEACHTREE ST NW,1
100 PEACHTREE ST NW @EQUITABLE BUILDING,1
100 PIEDMONT AVE NE,1
100 WADDELL ST NE,1
1000 BECKWITH ST SW,1
1000 BLUE RIDGE AVE NE,1
1000 BOULDERCREST DR SE,1
1000 DESOTO ST NW,1
1000 HARWELL RD NW,1
1000 LANIER BLVD NE,1
1000 LINAM ST SE,1
1000 NORTHSIDE DR,1
1000 PIEDMONT AVE NE,1
1000 REUNION PL SW,1
1000 SAINT CHARLES AVE NE,1
1000 SKIPPER PL NW,1
1001 ASHBY GRV SW,1
1001 DUNNING ST SE,1
1001 LAKESIDE VILLAGE DR SE,1
1001 MARTIN L KING JR DR NW,1
1001 NE PIEDMONT AVE ST NE,1
1002 CURRAN ST NW,1
1002 MARTIN ST SE;,1
1002 PEEPLES ST SW,1
1003 EISENHOWER RD,1
1003 PARSONS ST SW,1
1003 RALPH D ABERNATHY BLVD SW,1
1004 CRESCENT AVE,1
1004 DESOTO ST NW,1
1004 HEMPHILL AVE NW,1
1004 KATHERWOOD DR SW,1
1004 LAWTON AVE SW,1
1004 LAWTON ST SW,1
1004 WESTMOOR DR NW,1
1005 ALLOWAY PL SE,1
1005 CHATTAHOOCHEE AVE NW,1
1005 CREW ST SW,1
1005 DIMMOCK ST SW,1
1005 HAMPTON ST NW,1
1005 HOWELL MILL RD NW,1
1005 MARTIN ST SE,1
1005 REUNION PL SW,1
1005 WADSWORTH DR NW,1
1006 BURNS DR SW,1
1006 GUN CLUB RD NW,1
1006 LAKESIDE VILLAGE DR SE,1
1006 MAYSON TURNER RD NW,1
1006 N HIGHLAND AVE NE,1
1006 SIMS AVE NW,1
1006 WASHINGTON ST SW,1
1007 EULALIA RD NE,1
1007 HILL ST SE,1
1007 LENA ST NW,1
1007 LINDRIDGE WAY NE,1
1008 BRADY AVE,1
1008 COURTENAY DR NE,1
1009 ARDEN AVE SW,1
1009 BYRON DR SW,1
1009 EDEN AVE SE,1
1009 EISENHOWER RD SE,1
1009 EUCLID AVE,1
1009 EUCLID AVE NE,1
1009 GREENWOOD AVE NE,1
101 ANDREW YOUNG INTERNA BLVD NE,1
101 ANDREW YOUNG INTERNA BLVD NW @IBIS HOTEL,1
101 ANSLEY VILLA DR NE,1
101 BOULEVARD NE,1
101 CENTENNIAL OLYMPIC P DR NW,1
101 CENTENNIAL OLYMPIC P DR SW,1
101 CENTENNIAL OLYMPIC PARK DR,1
101 EDGEWOOD AVE SE,1
101 EGDEWOOD AVE,1
101 HAMILTON E HOLMES,1
101 HAMILTON E HOLMES DR,1
101 HAMILTON E. HOLMES DRIVE NW,1
101 HEMPHILL SCHOOL RD,1
101 MCGILL PARK AVE NE,1
101 PEACHTREE ST SW,1
101 PINE ST NW,1
1010 CRESCENT AVE NE,1
1010 TOFFEE TER,1
1011 CAMILLA ST SW,1
1011 CANTER RD,1
1011 DECKNER AVE SW,1
1011 HOWELL MILL RD NW,1
1011 JOSEPH E BOONE,1
1012 ASHBY TER NW,1
1012 BYRON DR SW,1
1012 CAMILLA ST SW,1
1012 CENTER ST NW,1
1012 HERNDON ST NW,1
1012 LITTLE HAMPTON CT SE,1
1012 MCDANIEL ST SW,1
1012 NORTH AVE NE,1
1012 PIEDMONT AVE NE,1
1012 WILLIAMS MILL RD NE,1
1014 ADA AVE NW,1
1014 CURRAN ST NW,1
1014 HILL ST SE,1
1014 KATHERWOOD DR SW,1
1014 MAYSON TURNER RD NW,1
1014 VALLEY VIEW RD SE,1
1014 VIOLET ST SW,1
1015 ADA AVE NW,1
1015 CREW ST SW,1
1015 DONALD LEE HOLLOWELL PKWY NW,1
1015 E  ROCK SPRINGS ROAD,1
1015 FOREST VALLEY DR SE,1
1015 GRANT ST SE,1
1015 HIGHTOWER RD NW,1
1015 HILL ST SE,1
1015 IRA ST SW,1
1015 STONEWALL DR SE,1
1015 WASHINGTON ST SW,1
1015 WASHITA AVE NE,1
1016 COLEMAN ST SW,1
1016 HOWELL MILL RD,1
1016 LINAM ST SE,1
1016 MICHIGAN AVE NW,1
1016 WILLIAMS MILL RD NE,1
1017 BLUERIDGE AVE NE,1
1017 EDGEWOOD AVE NE,1
1017 HANK AARON DR SW,1
1017 HEMPHILL AVE NW,1
1017 HIGHLAND VW NE,1
1017 N HIGHLAND AVE NE,1
1018 DIMMOCK ST SW,1
1018 SAINT CHARLES AVE NE,1
1018 WESTMONT RD SW,1
1019  PALMETTO AVE SW,1
1019 CAMILLA ST SW,1
1019 LEE ST SW,1
1019 NORTH AVE NW,1
1019 WASHINGTON ST SW,1
102 CONE ST NW,1
102 CRUMLEY ST SE,1
102 DELMOOR DR NW,1
102 OLLIE ST NW,1
1020 AUSTIN AVE,1
1020 BOLTON RD NW,1
1020 BOLTON RD NW @WESTTOWN APARTMENTS,1
1020 BYRON DR SW,1
1020 FERN AVE SE,1
1020 HANK AARON DR,1
1020 LITTLE HAMPTON CT SE,1
1020 REUNION PL SW,1
1020 VANCE AVE NE,1
1021 AVONDALE AVE SE,1
1021 EDGEWOOD AVE NE,1
1021 FAIR ST SW,1
1021 FLAMINGO DR SW,1
1021 MORELAND DR SE,1
1021 NORTHSIDE DR NW,1
1021 OAK ST SW,1
1021 PEACHTREE ST NE,1
1021 SMITH ST SW,1
1022 OGLETHORPE AVE SW,1
1023 CREW ST SW;,1
1023 DILL AVE SW,1
1023 HEMPHILL AVE NW,1
1024 AVON AVE SW,1
1024 BECKWITH ST SW,1
1024 BROOKWOOD VALLEY CIR NE,1
1024 CASCADE AVE SW,1
1024 GARIBALDI ST,1
1024 LITTLE HAMPTON CT SE,1
1024 MONROE DR NE,1
1024 N HIGHLAND AVE NE,1
1025 ATLANTIC DR NW,1
1025 KATHERWOOD DR SW,1
1025 MOORES MILL RD NW,1
1025 VALLEY VIEW RD SE,1
1026 EDIE AVE SE,1
1026 MARIETTA ST NW,1
1026 N HIGHLAND AVE NE,1
1026 SIMS AVE NW,1
1027 LITTLE HAMPTON CT SE,1
1027 SIMS AVE NW,1
1028 BIRCH ST SW,1
1028 NORTH AVE NE,1
1028 PARSONS ST SW,1
1028 PEYTON RD SW,1
1028 SAINT CHARLES AVE NE,1
1028 SANDERS AVE SE,1
1029 DREWRY ST NE,1
1029 MCDANIEL ST,1
1029 ROSEDALE RD NE,1
103 DE ARC PL NW,1
103 DEFOORS MILL DR NW,1
103 DOGWOOD DR NW,1
103 HUNNICUTT ST NW,1
103 MORTIMER ST SE,1
103 SUMMIT N DR,1
1030 CREW ST,1
1030 EUCLID AVE NE,1
1030 JUNIPER ST NE,1
1031 DELAWARE AVE SE,1
1031 E CONFEDERATE AVE SE,1
1031 LANIER BLVD NE,1
1031 STATE ST NW,1
1031 WADSWORTH DR NW,1
1032 MCMILLAN ST NW,1
1032 METROPOLITAN PKWY SW,1
1032 SANDERS AVE SE,1
1033 HEMPHILL AVE NW,1
1033 MORELAND DR SE,1
1033 N HIGHLAND AVE NE,1
1033 NORTHCLIFFE DR NW,1
1033 REGENT ST SW,1
1034  BLUERIDGE,1
1034 CUSTER AVE SE,1
1034 EUCLID AVE NE,1
1034 FOREST VALLEY DR SE,1
1034 GRANT TER SE,1
1034 JOSEPH E BOONE BLVD NW,1
1034 LAWTON ST SW,1
1034 LENA ST NW,1
1034 N HIGHLAND AVE NE,1
1034 WESTMOOR DR NW,1
1035 COLEMAN ST SW,1
1035 DELAWARE AVE SE,1
1035 DIMMOCK ST SW,1
1035 DONNELLY AVE SW,1
1035 EULALIA RD NE,1
1035 FORTRESS AVE SW,1
1035 GARIBALDI ST SW,1
1035 HARWELL ST NW,1
1035 HUBBARD ST SW,1
1035 LINAM ST SE,1
1035 WESTMOOR DR NW,1
1036 HIGH POINT CV SW,1
1036 LOS ANGELES AVE NE,1
1036 SMITH ST SW,1
1036 WESTMOOR DR NW,1
1037 COLQUITT AVE NE,1
1037 CREW ST SW,1
1037 FAITH AVE SE,1
1037 HAMPTON ST NW,1
1037 IRA ST,1
1037 LANIER BLVD NE,1
1037 MARGARET PL NW,1
1037 VIRGINIA AVE NE,1
1038 MAYSON TURNER RD NW,1
1038 N HIGHLAND AVE NE,1
1038 NORTH AVE NE,1
1038 OGLETHORPE AVE SW,1
1038 WEST PEACHTREE ST NE,1
1038 WESTMOOR DR NW,1
1038 WHITE ST SW,1
1039 FAIR ST SW,1
1039 FERN AVE SE,1
1039 GREENWOOD AVE NE,1
1039 HARWELL ST NW,1
1039 LEE ST SW,1
1039 MARIETA ST,1
104 BOULEVARD SE,1
104 CANDLELIGHT LN SW,1
104 CLAY ST SE,1
104 DOGWOOD DR NW,1
104 GASLIGHT LN NW,1
104 HOWARD ST SE,1
104 JOHN PORTMAN BLVD NW,1
104 PARK AVE SE,1
104 POLO DR NE,1
104 WHITEFOORD AVE SE,1
1040  OSBORNE ST SW,1
1040 BOULEVARD DR NE,1
1040 GARIBALDI ST SW,1
1040 GUN CLUB RD NW,1
1040 HEMPHILL AVE NW,1
1040 HUFF RD,1
1040 MARTIN ST SE,1
1040 N HIGHLAND AVE NE,1
1040 TILDEN ST NW,1
1041 LAWTON AVE SW,1
1041 MARTIN ST SE,1
1041 MARTIN ST SE;,1
1041 MORELAND DR SE,1
1041 W PEACHTREE ST NE,1
1041 W PEACHTREE ST NE @RESIDENCE INN,1
1042 EUCLID AVE NE,1
1042 NORTH AVE NE,1
1042 VIOLET ST SE,1
1043 BLUE RIDGE AVE NE,1
1043 CONLEY RD SE,1
1043 CURRAN ST NW,1
1043 DICKSON PL NE,1
1043 KIPLING DR,1
1044 E ROCK SPRINGS RD NE,1
1044 FAYETTEVILLE RD SE,1
1044 GUN CLUB RD NW,1
1044 HAMPTON ST  NW,1
1044 HANK AARON DR SE @BOYNTON VILLAGE APT,1
1044 HUBBARD ST SW;,1
1044 LINDRIDGE DR NE,1
1044 ROXBORO DR NE,1
1044 STATE ST NW,1
1044 VALLEY VIEW RD SE,1
1045 AUDUBON CIR SW,1
1045 BOULEVARD DR SE,1
1045 N HIGHLAND AVE NE,1
1045 WASHINGTON ST SW,1
1046 COLEMAN ST SW,1
1046 DECKNER AVE SW,1
1046 FAYETTEVILLE RD,1
1046 HEMPHILL AVE NW,1
1046 LENA ST NW,1
1046 NORTH AVE NE,1
1046 NORTHSIDE DR NW,1
1046 RICHMOND AVE,1
1046 WEST AVENUE SW,1
1047 BOULEVARD SE,1
1047 PEEPLES ST,1
1047 RALPH D ABERNATHY BLVD SW,1
1048 CULPEPPER ST NW,1
1048 EUCLID AVE NE,1
1048 LANIER BLVD NE,1
1049 DECKNER AVE SW,1
1049 GARIBALDI ST SW,1
1049 JUNIPER ST NE,1
1049 SEABOARD AVE NE,1
1049 WASHINGTON HEIGHTS TER NW,1
105 ALLEN TEMPLE CT NW,1
105 BROAD ST SW,1
105 LAKESIDE VILLAGE DR SE,1
105 PEACHTREE ST SW,1
105 RUMSON RD NE,1
1050 BOULEVARD DR NE,1
1050 CASCADE AVE SW,1
1050 CURRAN ST NW,1
1050 HEMPHILL AVE NW,1
1050 NORTH AVE NW,1
1050 NW MAYSON TURNER RD NW,1
1050 PIEDMONT AVE NE,1
1050 SIMS AVE,1
1051 MORELAND DR SE,1
1051 SIMS AVE NW @SIMS AVE CHURCH OF C,1
1052 W PEACHTREE ST,1
1052 W PEACHTREE ST NE,1
1052 W PEACHTREE STREET,1
1053 CASCADE AVE,1
1053 CASCADE AVE SW,1
1053 CHATTAHOOCHEE AVE NW,1
1053 GRANT TER SE,1
1053 LINAM ST SE,1
1053 METROPOLITAN PKWY SW,1
1053 MORELAND DR SE,1
1053 WHITE OAK AVE SW,1
1054 GUN CLUB RD NW,1
1054 HIGH POINT TER SW,1
1054 LINAM ST SE,1
1054 N HIGHLAND AVE NE,1
1055 BLUE RIDGE AVE NE,1
1055 BRADY AVE NW,1
1055 ELYSIAN PARK SW,1
1055 HUDSON DR NE,1
1055 N PARK ROW SE,1
1055 PIEDMONT AVE,1
1056 CENTER ST NW,1
1056 LAWTON AVE SW,1
1056 N HIGHLAND AVE NE,1
1056 STOVALL BLVD NE,1
1057 IRA ST SW,1
1057 PONCE DE LEON AVE NE,1
1057 WASHITA AVE NE,1
1058  CRESTMONT LN SW,1
1058 HOWELL MILL RD,1
1058 MCMILLAN ST NW,1
1058 NAWENCH DR NW,1
1058 OGLETHORPE AVE SW,1
1059 FORTRESS AVE SW,1
1059 OGLETHORPE AVE SW,1
1059 OGLETHORPE AVE.,1
1059 RALPH D ABERNATHY BLVD SW,1
1059 VALLEY VIEW RD SE,1
106 ARDMORE PL NW,1
106 JOSEPH E BOONE,1
106 JOSEPH LOWERY BLVD SW,1
106 STAFFORD ST NW,1
106 THIRKELD AVE SE,1
1060 LENA ST NW,1
1060 MAYSON TURNER RD NW,1
1060 OLLIE CIR NW,1
1060 SAINT CHARLES AVE NE,1
1060 SEABOARD AVE NE,1
1061 FAIR ST SW,1
1061 HARWELL ST NW,1
1061 HOWELL MILL RD NW,1
1061 SEABOARD AVE NE,1
1062 ASHBY GROVE,1
1062 ASHBY GRV SW,1
1062 COLQUITT AVE NE,1
1063 LONGLEY AVE NW,1
1063 VIRGINIA AVE NE,1
1064 BIRCH ST SW,1
1064 JOSEPH E BOONE BLVD NW,1
1064 KIRKWOOD AVE SE,1
1065 COLQUITT AVE NE,1
1065 HAMPTON ST NW,1
1065 KIPLING ST SE,1
1065 PEACHTREE ST,1
1065 PEACHTREE ST NW,1
1065 SIMS ST SW,1
1066 FOREST VALLEY DR SE,1
1066 KIPLING ST SE,1
1066 LENA ST NW,1
1066 METROPOLITAN PKWY SW,1
1066 PIEDMONT AVE NE,1
1066 RALPH D ABERNATHY BLVD SW,1
1066 WHITE OAK AVE SW,1
1067 CONSTITUTION RD SE,1
1067 WESTSHIRE PL NW,1
1068 EUCLID AVE NE,1
1069 HAMPTON ST NW,1
1069 HUDSON DR NE,1
1069 MAYSON TURNER RD NW,1
1069 REGENT ST SW,1
1069 VALLEY VIEW RD SE,1
107 BONAIR ST SW,1
107 CHESTER AVE SE,1
107 JOSEPH E LOWERY BLVD NW,1
107 LAKEVIEW AVE NE,1
107 WHITAKER CIR NW,1
1070 E CONFEDERATE AVE SE,1
1070 GRANT TER SE,1
1070 OLLIE CIR NW,1
1071 5TH ST NW,1
1071 CHATTAHOOCHEE AVE  NW,1
1071 HOWELL MILL RD NW,1
1071 PIEDMONTT AVE NE,1
1071 REBEL FOREST DR SE,1
1072 PEACHTREE ST NE,1
1072 VICTORY DR SW,1
1073 PIEDMONT,1
1073 TUMLIN ST NW,1
1073 W PEACHTREE ST NE,1
1074 1ST ST NW,1
1074 HARWELL ST NW,1
1074 METROPOLITAN PKWY SW,1
1074 OAK ST SW,1
1074 WELCH ST SW,1
1075 CREW ST SW,1
1075 FAIRBURN RD NW,1
1075 FAIRBURN RD SW,1
1075 HUBBARD ST SW,1
1075 JUNIPER ST NE,1
1075 MORELAND AVE SE,1
1075 OGLETHORPE AVE SW,1
1075 PEACHTREE ST,1
1075 PEACHTREE WALK NE,1
1076 CAMILLA ST SW,1
1076 FAIRBURN RD NW,1
1076 LOS ANGELES AVE NE,1
1077 BIRCH ST SW,1
1077 BRADY AVE NW,1
1077 FAIR ST SW,1
1077 FOUNTAIN DR SW,1
1077 HAMPTON ST NW,1
1077 JUNIPER ST NE,1
1077 PARSONS ST SW,1
1077 PEEPLES ST SW,1
1077 WOODLAND AVE NE,1
1077 WYLIE ST SE,1
1078 ARLINGTON AVE SW,1
1078 HANK AARON DR SE,1
1078 HILLBURN DR SE,1
1078 PIEDMONT AVE NE,1
1078 SIMS ST SW,1
1078 WESTMOOR DR NW,1
1078 WESTSHIRE PL NW,1
1079 NORTH AVE NE,1
1079 WESTVIEW DR SW,1
1079 WHITE OAK AVE SW,1
1079 WOODLAND AVE NE,1
108  JOHN WESLEY DOBBS AVE NE,1
108 BELLINGRATH AVE NW,1
108 HEMPHILL SCHOOL RD NW,1
108 MOUNT ZION RD SE,1
108 SPRING ST.,1
108 STAFFORD ST NW,1
108 SUWANNEE AVE,1
1080 ADA AVE NW,1
1080 AUSTIN AVE NE,1
1080 BRADY AVE,1
1080 EUCLID AVE NE @MURPHY HIGH SCHOOL,1
1080 FOUNTAIN DR SW,1
1080 GUN CLUB RD NW,1
1080 RALPH D ABERNATHY BLVD SW,1
1080 REUNION PL SW,1
1080 TUCKAWANNA DR SW,1
1080 W PEACHTREE,1
1080 W PEACHTREE ST NW,1
1081 ARLINGTON AVE SW,1
1081 ESTES DR,1
1082 AUSTIN AVE NE,1
1082 COLEMAN ST SW,1
1082 HIGHTOWER RD NW,1
1082 HOBSON ST SW,1
1082 LUCILE AVE SW,1
1083 AUSTIN AVE NE,1
1083 BIRCH ST SW,1
1083 COLQUITT AVE NE,1
1083 EUCLID AVE.,1
1083 WESTVIEW,1
1084 WOODLAND AVE SE @WOODLAND HILLS BAPT,1
1085 FAYETTEVILLE RD SE,1
1085 GARIBALDI ST SW,1
1085 KATHERWOOD DR SW,1
1085 LINDBERGH DR NE,1
1085 LINDBERGH DR NE @VARSITY JR,1
1085 PEEPLES ST SW,1
1085 SAINT CHARLES PL NE,1
1085 SAINT LOUIS PL NE,1
1086 MCMILLAN ST NW,1
1086 MONROE DR NE,1
1086 N SHORE DR SW,1
1086 PIEDMONT AVE NE,1
1086 WESTMONT RD SW,1
1086 WYLIE ST SE,1
1088 FOUNTAIN DR SW,1
1088 PEACHTREE ST NW,1
1088 REGENT ST SW,1
1088 VICTORY DRIVE SW,1
1089 E CONFEDERATE AVE SE,1
1089 FAYETTEVILLE RD SE,1
109 BROMACK DR SE,1
109 PARK AVE SE,1
1090 GUN CLUB RD NW,1
1090 HARDEE ST NE,1
1090 KIRKWOOD AVE SE,1
1090 LORING ST SE,1
1090 NORTHSIDE DR NW,1
1090 REDFORD DR SE,1
1091 CASCADE AVE SW,1
1091 EUCLID AVE NE,1
1091 LEAH LN SE,1
1092 HARWELL RD NW,1
1092 LIBERTY PKWY NW,1
1092 NORWICH CIR NE,1
1092 OSBORNE ST SW,1
1092 PEACHTREE ST,1
1092 SHELBY PL SE,1
1093 ARLINGTON AVE SW,1
1093 CORDOVA ST SW,1
1093 GUN CLUB RD NW,1
1093 HEMPHILL AVE NW,1
1093 MAYSON TURNER RD NW,1
1093 WEST AVE,1
1094 CANTER RD NE,1
1094 GUN CLUB RD NW,1
1095 DAVIS CIR NW,1
1095 DECKNER,1
1095 GARIBALDI ST SW,1
1095 PEEPLES ST SW,1
1095 W CONWAY DR NW,1
1096 ARLINGTON AVE SW,1
1096 HAWTHORNE ST NE,1
1097 5TH ST NW,1
1097 BENTEEN AVE SE,1
1097 FAIR ST SW,1
1097 HOLLYWOOD RD NW,1
1098  MORELAND AVE SE,1
1098 ADA AVE NW,1
1098 MORELAND AVE SE,1
1098 PEACHTREE WALK NE,1
1098 WASHITA AVE,1
1099 CASCADE AVE SW,1
1099 HOLLYWOOD RD NW,1
1099 MARTIN L KING JR DR NW,1
10TH ST NE,1
10TH ST NE / CHARLES ALLEN DR NE,1
10TH ST NE / MYRTLE ST NE,1
11 KELSO AT PEYTON  DRIVE SW,1
11 OAK DR SW,1
11 SUNSET AVE NW,1
110 CHAPPELL RD NW,1
110 FITZGERALD ST SE,1
110 HILLIARD ST SE,1
110 MARIETTA STREET NW,1
110 OZONE ST SW,1
110 POLO DR NE,1
1100 ALTA AVE NE,1
1100 COLQUITT AVE NE,1
1100 COULQUITT AVE,1
1100 CRESCENT AVE NE,1
1100 EDGEFIELD DR SW,1
1100 FORREST VALLEY DR,1
1100 GUN CLUB RD NW,1
1100 IRA ST,1
1100 KNOTT ST SE,1
1100 NORTHSIDE DR NW,1
1100 PEACHTREE ST,1
1100 PEACHTREE STREET,1
1100 SPRING ST NW,1
1100 SYLVAN RD,1
1100 SYLVAN RD SW,1
1100 SYLVAN ROAD SW,1
1100 VALLEY VIEW RD SE,1
1100 W PEACHTREE ST NW,1
1100 WHITE ST SW,1
1101 CHURCH ST NW,1
1101 MOORES MILL RD NW,1
1101 ROSEWOOD DR NE,1
1101 W PEACHTREE ST NE,1
1102 LOTUS AVE NW,1
1102 MORNINGSIDE PL NE,1
1103 ASTOR AVE SW,1
1103 ATLANTIC DR NW,1
1103 RESEARCH CENTER ATL DR SW,1
1104 BIRCH ST SW,1
1105 EDEN AVE SE,1
1105 FOUNTAIN DR SW,1
1105 GLENWOOD AVE SE,1
1105 NORTHSIDE DR NW,1
1105 OAK KNOLL TER SE,1
1105 W PEACHTREE ST NE,1
1105 W PEACHTREE ST NW,1
1106 CRESCENT AVE NE,1
1106 HARDEE ST NE,1
1106 HARWELL ST NW,1
1106 IRA ST SW,1
1106 SYLVAN RD SW,1
1107 ARLINGTON AVE SW,1
1107 COLBY CT SE,1
1107 GRAYMONT DR SW,1
1107 HANK AARON DR SW,1
1107 PEACHTREE PARK DR NE,1
1108 LAWTON PL SW,1
1109 TUMLIN ST NW,1
111 CLEVELAND ST SE,1
111 CONE ST.,1
111 FAIRFIELD PL NW,1
111 JAMES P BRAWLEY DR NW,1
111 LUCKIE ST NW,1
111 MONTGOMERY ST SE,1
111 OZONE ST SW,1
111 SCOTT ST NW,1
111 W PACES FERRY RD NW,1
1110  LEE ST SW,1
1110 ATLANTIC DR NW,1
1110 FAITH AVE SE,1
1110 MCDANIEL ST SW,1
1110 RICE ST NW,1
1110 SUMMIT NORTH DR NE,1
1111 BOULEVARD DR SE,1
1111 BRIARCLIFF PL NE,1
1111 GREENHAVEN DR SE,1
1111 HIGHTOWER RD,1
1111 LINDRIDGE DR,1
1111 OGLETHORPE AVE SW,1
1112 AMSTERDAM AVE NE,1
1112 DELAWARE AVE SE,1
1112 MOORES MILL RD NW,1
1112 VALLEY VIEW RD SE,1
1113 AVON AVE SW,1
1113 AVON AVE SW;,1
1113 IRA ST SW,1
1113 WINDSOR ST SW,1
1114  ALLENE AVE SW,1
1114 FERNCLIFF RD NE,1
1114 HAWTHORNE ST NE,1
1114 OAKLAND DR SW,1
1114 SPRING ST NW,1
1114 VICTORY DR SW;,1
1115 CONSTITUTION RD SE,1
1115 KNOTT ST SE,1
1115 LAWTON PL SW,1
1115 MARTIN L KING JR DR NW,1
1115 OAK KNOLL TER SE,1
1115 PONCE DE LEON AVE NE,1
1115 RALPH D ABERNATHY BLVD SW,1
1115 S RIVER INDUSTRIAL BLVD SE,1
1116 4TH ST NW,1
1116 MARTIN L KING JR DR SW,1
1116 PENN CT SE,1
1116 ROSEDALE DR NE,1
1116 SNYDER ST NW,1
1116 WEDGEWOOD DR NW,1
1117 BENTEEN AVE SE,1
1117 PEACHTREE WALK,1
1117 PEACHTREE WALK NE,1
1118 EUCLID AVE NE,1
1118 MECASLIN ST NW,1
1118 OAK KNOLL TER SE,1
1118 RICE ST NW,1
1119 ISA DR SE,1
1119 MATHEWS ST SW,1
1119 SAINT AUGUSTINE PL NE,1
1119 TUMLIN ST NW,1
112 COURTLAND ST SW,1
112 DOGWOOD DR NW,1
112 KROG ST,1
112 KROG ST NE,1
112 SCRUGGS CT NE,1
1120 1ST ST NW,1
1120 ANGELO CT NE,1
1120 EUCLID AVE NE,1
1120 NORTH AVE NW @MADDOX PARK SUB-STAT,1
1120 OAK ST SW,1
1121 FORTRESS AVE SW,1
1121 HUFF RD NW,1
1121 MAILING AVE,1
1121 OAKLAND DR SW,1
1121 PEACHTREE WALK NE,1
1122 BENTEEN AVE SE,1
1122 BOULEVARD DR NE,1
1122 PARK ROW S.,1
1122 WOODLAND AVE SE,1
1123 BERKSHIRE RD NE,1
1123 CATO ST NW,1
1123 CORDOVA ST SW,1
1123 EUCLID AVE NE,1
1123 LAROSA TER SW,1
1123 PEACHTREE WALK NE,1
1123 TUMLIN ST NW,1
1123 WESTMONT RD SW,1
1124 CASCADE AVE SW,1
1124 FOUNTAIN DR SW,1
1124 NORTHWEST DR NW,1
1124 SPRING ST,1
1124 SPRING ST NW,1
1125 CASCADE CIR SW @Z4,1
1125 CUSTER AVE SE,1
1125 EUCLID AVE NE,1
1126 COLQUITT AVE,1
1126 EASTRIDGE RD SW,1
1126 EUCLID AVE NE,1
1126 MCDANIEL ST SW,1
1127 HANK AARON DR SW,1
1127 JONES AVE NW,1
1128 ASTOR AVE SW,1
1128 FAIR ST SW,1
